trip_duration,distance_traveled,num_of_passengers,fare,tip,miscellaneous_fees,total_fare,surge_applied
1024,7.85,1,0,30,22.875,0,1
464,3.04,1,0,22,27.125,0,1
431,1.87,1,0,0,9.75,0,0
573,2.69,1,0,0,6,0,0
288,1.51,1,0,0,6,0,0
663,1.64,1,0,0,13.5,0,0
816,12.71,1,0,15,55.125,0,0
3110,32.43,1,0,102,75.9,0,1
340,0.82,1,0,0,6,0,0
588,3.03,1,0,18,10.125,0,0
396,1.77,1,0,11,5.875,0,0
510,3.04,1,0,15,13.95,0,0
715,4.33,1,0,22,26.45,0,1
2790,25.17,1,0,90,5.625,0,0
1827,17.86,1,0,56,30.7,0,1
1241,3.23,1,0,0,13.5,0,0
1235,7.05,1,0,0,13.5,0,0
577,3.48,1,0,0,6,0,0
499,1.61,1,0,0,6,0,0
846,5.05,1,0,0,30.375,0,1
272,2.14,1,0,16,33.95,0,1
441,2.37,1,0,12,5.7,0,0
1207,8.53,1,0,42,26.925,0,1
1762,12.71,1,0,67,55.25,0,0
284,1.71,1,0,8,13,0,0
355,1.93,1,0,0,13.5,0,0
65,0.13,1,0,0,6,0,0
1597,12.12,1,0,0,79.5,0,1
603,3.46,1,0,15,34.125,0,1
478,2.59,1,0,10,9.65,0,0
818,1.58,2,0,0,9.75,0,0
635,2.74,1,0,15,10.125,0,0
907,2.82,1,0,17,5.95,0,0
572,2.41,1,0,15,13.125,0,0
1352,6.12,1,0,29,26.95,0,1
1221,7.29,1,0,0,6,0,0
972,4.57,1,0,8,13,0,0
401,2.27,1,0,0,6,0,0
1320,7.95,1,0,27,6.45,0,0
1473,6.92,1,0,38,13.6,0,0
1531,5.02,1,0,0,34.125,0,1
265,1.61,1,0,0,6,0,0
571,2.22,1,0,0,6,0,0
1402,10.81,1,0,0,9.75,0,0
1661,6.92,1,0,0,9.75,0,0
1105,13.29,1,0,0,6,0,0
2160,7.35,1,0,26,26.875,0,1
416,2,1,0,0,13.5,0,0
707,2.74,1,0,0,9.75,0,0
654,4.04,1,0,16,6.5,0,0
908,4.46,3,0,0,6,0,0
562,2.08,1,0,13,6.2,0,0
361,0.64,6,0,14,26.2,0,1
1339,5.09,1,0,31,33.95,0,1
299,1.06,1,0,0,9.75,0,0
1363,10.57,1,0,0,26.625,0,1
399,2.57,1,0,16,26.375,0,1
920,5.57,1,0,26,26.2,0,1
899,3.54,1,0,18,5.625,0,0
1091,4.2,1,0,0,2.25,0,0
452,2.66,1,0,0,6,0,0
2972,7.66,2,0,0,9.75,0,0
623,3.64,3,0,0,9.75,0,0
930,5.66,1,0,22,14,0,0
743,3.59,1,0,0,9.75,0,0
4204,33.15,1,0,75,88.875,0,0
660,2.3,1,0,14,5.95,0,0
2513,41.73,1,0,144,90.225,0,0
560,2.2,1,0,8,26.125,0,1
138,0.68,1,0,0,6,0,0
38,0.19,1,0,0,6,0,0
788,4.63,1,0,0,26.625,0,1
387,2.09,1,0,11,5.875,0,0
1221,3.36,1,0,26,26.2,0,1
396,0.05,1,0,0,13.5,0,0
863,10.22,1,0,8,9.25,0,0
739,2.06,1,0,0,6,0,0
304,1.93,1,0,38,5.5,0,0
868,5.36,1,0,0,26.625,0,1
406,1.13,1,0,8,5.5,0,0
4429,31.43,1,0,0,26.625,0,1
433,3.11,1,0,18,30.45,0,1
992,8.24,1,0,32,26.95,0,1
2170,6.95,1,0,0,26.625,0,1
717,4.89,1,0,24,6,0,0
704,2.99,1,0,15,6.45,0,0
197,0.71,1,0,0,9.75,0,0
611,2.3,1,0,13,6.2,0,0
210,1.56,1,0,10,13.7,0,0
1125,5.78,1,0,29,26.2,0,1
556,2.74,1,0,0,9.75,0,0
771,3.78,1,0,28,13.175,0,0
528,3.51,1,0,17,30.25,0,1
273,1.54,1,0,0,6,0,0
462,2.08,1,0,0,6,0,0
377,2.25,1,0,12,5.625,0,0
674,5.1,6,0,15,30.375,0,1
1631,15.72,2,0,30,22.875,0,1
341,1.27,1,0,12,5.85,0,0
997,10.48,1,0,8,1.75,0,0
666,3.11,1,0,45,26.625,0,1
462,1.59,1,0,0,9.75,0,0
410,2.56,1,0,0,13.5,0,0
1374,6.28,3,0,0,6,0,0
1797,7.77,1,0,0,26.625,0,1
475,3.72,1,0,15,10.2,0,0
690,4.01,1,0,17,5.95,0,0
702,2.62,1,0,0,6,0,0
791,2.48,1,0,38,5.5,0,0
768,5.29,1,0,18,6.45,0,0
197,1.19,1,0,12,26.7,0,1
400,1.38,1,0,10,6.2,0,0
8,0.16,2,0,0,2.25,0,0
612,2.25,1,0,0,6,0,0
1428,6.65,1,0,0,13.5,0,0
849,4.97,1,0,0,9.75,0,0
1518,5.31,1,0,33,34.2,0,1
763,2.29,1,0,16,13.7,0,0
762,2.66,1,0,0,6,0,0
1299,6.36,1,0,25,6.2,0,0
663,2.78,1,0,0,13.5,0,0
500,2.2,1,0,18,34.2,0,1
1001,2.74,1,0,25,33.875,0,1
650,2.03,1,0,14,5.95,0,0
454,2.01,1,0,15,34.125,0,1
3436,8.88,1,0,0,6,0,0
738,3.28,1,0,14,6.1,0,0
1143,7.64,1,0,0,6,0,0
1024,4.67,1,0,32,26.5,0,1
706,4.12,2,0,17,5.95,0,0
2415,13.49,6,0,0,9.75,0,0
1499,13.15,1,0,46,26.45,0,1
7,0.31,1,0,18,2.7,0,0
649,2.17,1,0,0,6,0,0
4650,3.94,1,0,0,6,0,0
1885,12.94,1,0,77,33.775,0,1
1622,11.91,1,0,0,75.375,0,1
1471,3.8,2,0,29,26.2,0,1
1781,19.31,1,0,70,6.5,0,0
853,4.35,1,0,32,34,0,1
577,5.89,1,0,8,13,0,0
1258,8.01,1,0,53,34.075,0,1
1065,4.89,1,0,33,26.55,0,1
553,1.45,1,0,0,6,0,0
1059,3.96,1,0,21,10.2,0,0
608,7.76,1,0,0,9.75,0,0
864,4.17,1,0,18,10.2,0,0
908,2.59,5,0,11,6.25,0,0
2107,15.05,1,0,22,26.75,0,1
643,3.72,1,0,0,9.75,0,0
928,4.15,1,0,21,13.95,0,0
2350,18.54,1,0,38,9.25,0,0
2955,21.08,1,0,0,6,0,0
832,2.67,1,0,0,55.125,0,0
1528,4.67,4,0,0,6,0,0
430,2.57,1,0,0,6,0,0
653,3.52,1,0,10,26.375,0,1
145,1.34,1,0,0,6,0,0
958,6.07,1,0,29,26.95,0,1
564,1.88,1,0,18,34.2,0,1
482,1.77,1,0,0,6,0,0
1095,3.44,2,0,15,26.625,0,1
404,1.88,1,0,12,9.45,0,0
720,4.51,5,0,0,9.75,0,0
411,2.24,1,0,18,5.55,0,0
194,0.98,1,0,8,5.95,0,0
1109,1.95,1,0,26,13.375,0,0
382,1.59,1,0,0,6,0,0
1430,6.94,1,0,27,6.45,0,0
1427,11.38,1,0,45,55.125,0,0
526,3.7,1,0,0,26.625,0,1
459,2.41,1,0,15,33.825,0,1
185,0.79,1,0,17,2.65,0,0
394,1.45,1,0,0,13.5,0,0
868,8.85,2,0,32,26.875,0,1
625,1.93,1,0,0,9.75,0,0
462,1.74,1,0,12,5.7,0,0
651,2.22,1,0,21,5.925,0,0
1075,10.78,1,0,38,26.125,0,1
311,2.37,1,0,16,6.425,0,0
584,3.7,1,0,17,13.45,0,0
716,2.59,1,0,8,5.5,0,0
1591,7.64,1,0,48,13.425,0,0
674,4.35,2,0,22,14,0,0
1007,4.94,1,0,26,26.2,0,1
776,10.56,1,0,31,6.2,0,0
406,2.62,1,0,20,9.55,0,0
1206,8.21,1,0,32,26.95,0,1
284,1.29,1,0,0,13.5,0,0
464,1.54,1,0,11,5.95,0,0
7,7.08,1,0,58,6.5,0,0
1731,7.72,1,0,34,26.375,0,1
298,1.82,1,0,14,13.15,0,0
642,2.75,1,0,0,6,0,0
245,1.22,1,0,12,9.6,0,0
951,3.72,1,0,45,26.625,0,1
481,2.96,1,0,19,13.85,0,0
240,1.13,1,0,10,13.7,0,0
184,1.54,1,0,15,2.7,0,0
358,1.9,1,0,10,6.2,0,0
530,3.06,1,0,14,30.475,0,1
1369,3.99,2,0,0,9.75,0,0
140,0.8,1,0,8,5.875,0,0
943,4.83,1,0,0,26.625,0,1
596,2.98,2,0,0,9.75,0,0
355,1.46,2,0,0,13.5,0,0
465,1.42,1,0,0,9.75,0,0
618,2.51,2,0,22,6.5,0,0
927,5.01,1,0,0,6,0,0
348,1.29,1,0,0,2.25,0,0
653,3.65,1,0,22,33.95,0,1
374,1.13,1,0,0,13.5,0,0
603,4.14,1,0,20,6.25,0,0
445,1.93,1,0,0,9.75,0,0
649,3.07,1,0,15,30.375,0,1
357,1.19,1,0,12,5.85,0,0
1029,5.55,2,0,0,13.5,0,0
535,2.45,1,0,0,6,0,0
1044,10.73,1,0,38,26.95,0,1
422,1.29,1,0,0,6,0,0
746,4.15,1,0,22,26.45,0,1
174,0.63,1,0,11,26.95,0,1
635,2.25,1,0,13,6.125,0,0
791,4.75,1,0,0,2.25,0,0
1835,6.82,1,0,0,6,0,0
866,3.72,1,0,0,13.5,0,0
538,3.06,1,0,10,6.5,0,0
607,2.11,1,0,5,10,0,0
542,3.25,1,0,0,9.75,0,0
2722,11.38,1,0,0,9.75,0,0
694,4.67,1,0,22,27.125,0,1
357,1.59,1,0,0,9.75,0,0
678,3.43,1,0,0,9.75,0,0
692,9.87,1,0,8,22.375,0,1
268,1.09,1,0,0,9.75,0,0
919,3.51,1,0,25,33.95,0,1
784,3.46,1,0,30,6,0,0
623,6.36,1,0,27,5.85,0,0
2438,9.43,1,0,0,6,0,0
618,3.22,1,0,16,9.95,0,0
748,5.21,1,0,0,6,0,0
340,1.66,1,0,11,9.7,0,0
461,1.85,1,0,0,13.5,0,0
1460,7.39,1,0,0,6,0,0
896,5.95,1,0,0,30.375,0,1
534,2.57,1,0,22,6.5,0,0
554,2.3,1,0,0,13.5,0,0
873,3.86,1,0,0,6,0,0
546,2.69,1,0,4,9.425,0,0
535,6.16,1,0,21,5.7,0,0
867,4.67,1,0,0,30.375,0,1
851,3.04,1,0,0,13.5,0,0
120,0.48,1,0,0,6,0,0
1031,15.39,1,0,72,2.1,0,0
602,2.83,2,0,19,26.45,0,1
3299,14.5,1,0,0,26.625,0,1
140,0.92,1,0,0,13.5,0,0
1338,7.42,1,0,0,30.375,0,1
865,4.54,1,0,0,9.75,0,0
298,1.35,1,0,0,6,0,0
905,8.82,3,0,22,14,0,0
729,2.11,1,0,18,6.375,0,0
1764,8.06,1,0,0,26.625,0,1
1126,4.15,1,0,26,26.2,0,1
2013,12.25,6,0,50,26.2,0,1
1016,6.52,1,0,0,30.375,0,1
6,32.19,1,0,0,6,0,0
657,4.26,1,0,18,13.95,0,0
2555,5.95,1,0,0,2.25,0,0
802,3.01,1,0,0,13.5,0,0
944,2.95,1,0,0,6,0,0
504,1.92,2,0,12,5.7,0,0
1205,11.3,1,0,40,26.45,0,1
1242,4.78,1,0,0,9.75,0,0
502,2.45,6,0,0,6,0,0
751,11.49,1,0,63,54.825,0,0
1410,7,1,0,37,6.125,0,0
247,2.12,2,0,0,13.5,0,0
2081,2.16,2,0,15,13.5,0,0
766,3.28,1,0,20,26.2,0,1
382,1.46,1,0,13,5.75,0,0
176,1.05,1,0,0,9.75,0,0
4,0.29,1,0,8,1.75,0,0
305,1.13,1,0,9,5.625,0,0
2226,57.5,1,0,90,55.125,0,0
1519,6.08,1,0,0,13.5,0,0
277,1.29,1,0,75,9.75,0,0
180,1.13,1,0,0,9.75,0,0
301,1.83,1,0,0,9.75,0,0
331,1.46,1,0,0,6,0,0
1038,5.15,5,0,26,26.95,0,1
802,5.83,2,0,0,9.75,0,0
484,3.36,1,0,8,26.125,0,1
1685,7.92,1,0,36,26.7,0,1
1127,3.06,1,0,24,26.7,0,1
471,1.54,1,0,5,6.475,0,0
188,0.89,1,0,7,6.2,0,0
567,3.35,1,0,8,26.125,0,1
562,2.57,0,0,14,5.875,0,0
636,2.72,1,0,20,34.45,0,1
472,2.24,6,0,0,6,0,0
461,1.77,1,0,0,13.5,0,0
2470,8.27,1,0,15,34.125,0,1
1074,6,4,0,24,6.45,0,0
567,2.48,1,0,13,6.2,0,0
574,3.03,1,0,15,10.2,0,0
2290,9.48,1,0,44,26.2,0,1
3967,18.8,1,0,0,6,0,0
673,6.08,2,0,21,6.45,0,0
713,3.35,1,0,20,26.95,0,1
86043,6.58,1,0,41,30.7,0,1
673,2.25,1,0,0,13.5,0,0
1834,13,3,0,38,33.625,0,1
1410,4.47,1,0,32,5.5,0,0
477,5.86,2,0,0,6,0,0
1812,7.53,6,0,0,6,0,0
233,0.89,1,0,0,6,0,0
369,1.19,1,0,0,6,0,0
646,2.57,1,0,17,6.25,0,0
1743,18.41,2,0,56,30.7,0,1
2000,12.86,1,0,44,26.95,0,1
681,2.93,1,0,0,6,0,0
568,2.75,1,0,21,5.925,0,0
754,2.09,1,0,15,6.375,0,0
1350,7.79,2,0,0,9.75,0,0
1236,7.42,1,0,15,13.5,0,0
1371,7.56,1,0,33,30.375,0,1
189,1.09,1,0,0,13.725,0,0
728,5.68,1,0,26,26.2,0,1
1174,22.05,1,0,0,2.25,0,0
163,0.68,6,0,8,9.25,0,0
81,0.45,1,0,6,6.45,0,0
256,1.3,1,0,8,5.5,0,0
7302,18.46,1,0,110,26.2,0,1
595,2.32,1,0,15,9.45,0,0
823,2.83,1,0,16,6.5,0,0
382,1.13,1,0,10,34.25,0,1
3,0.02,1,0,150,2.7,0,0
1723,13.16,1,0,47,26.95,0,1
347,2.2,1,0,16,30.2,0,1
702,2.93,1,0,0,13.5,0,0
315,0.89,1,0,12,5.85,0,0
117,0.61,1,0,0,6,0,0
549,2.74,3,0,22,9.5,0,0
641,2.74,1,0,20,34.375,0,1
953,5.55,2,0,0,6,0,0
1147,9.08,1,0,8,33.625,0,1
487,2.2,1,0,17,26.2,0,1
725,5.05,1,0,28,26.825,0,1
351,2.35,2,0,0,13.5,0,0
380,1.54,1,0,22,6.5,0,0
492,2.88,1,0,0,6,0,0
872,7,1,0,26,5.95,0,0
813,1.26,1,0,16,13.7,0,0
1122,6.94,1,0,15,9.75,0,0
839,4.35,1,0,0,9.75,0,0
244,1.03,1,0,12,13.35,0,0
1374,8.27,6,0,0,34.125,0,1
940,6.31,1,0,0,6,0,0
792,2.25,1,0,0,26.625,0,1
761,2.82,1,0,8,26.125,0,1
282,3.17,5,0,0,26.625,0,1
381,2.11,1,0,11,5.95,0,0
817,3.27,1,0,0,13.5,0,0
314,1.13,1,0,8,5.5,0,0
720,2.66,1,0,0,13.5,0,0
394,1.48,1,0,1,9.425,0,0
423,2.8,1,0,17,26.95,0,1
161,0.69,1,0,4,5.6,0,0
632,4.41,1,0,21,26.7,0,1
80115,3.06,1,0,0,6,0,0
800,2.09,1,0,0,6,0,0
1137,8.56,1,0,34,26.45,0,1
1567,5.95,2,0,75,13.5,0,0
5666,29.47,5,0,0,75.75,0,1
184,0.55,1,0,0,13.5,0,0
364,1.54,6,0,0,6,0,0
288,1.48,1,0,15,26.625,0,1
795,2.08,1,0,34,2.675,0,0
416,2.17,1,0,0,6,0,0
763,5.15,2,0,20,5.875,0,0
347,1.61,1,0,13,5.75,0,0
870,9.72,1,0,60,2.25,0,0
422,3.14,1,0,14,29.95,0,1
495,1.92,2,0,19,5.675,0,0
552,4.04,1,0,15,26.325,0,1
261,0.84,1,0,0,13.5,0,0
3781,17.36,1,0,54,26.7,0,1
883,6.12,1,0,0,6,0,0
163,0.84,1,0,0,13.5,0,0
322,0.92,1,0,13,6.05,0,0
639,5.1,4,0,23,26.2,0,1
281,1.93,1,0,14,26.2,0,1
263,1.29,1,0,0,9.75,0,0
274,1.48,1,0,0,6,0,0
652,1.93,2,0,20,5.8,0,0
356,1.19,1,0,11,13.45,0,0
609,2.78,1,0,19,30.2,0,1
757,3.51,2,0,0,6,0,0
905,5.33,1,0,0,9.75,0,0
902,5.65,1,0,26,30.7,0,1
1049,3.33,1,0,0,26.625,0,1
779,4.89,1,0,21,13.2,0,0
408,2.24,1,0,0,6,0,0
752,4.15,1,0,0,9.75,0,0
963,2.74,1,0,0,6,0,0
945,4.6,1,0,0,13.5,0,0
862,3.44,1,0,22,26.45,0,1
953,5.41,1,0,0,30.375,0,1
853,2.98,1,0,0,13.5,0,0
561,2.54,1,0,0,9.75,0,0
673,1.77,1,0,14,5.875,0,0
1194,4.25,2,0,0,26.625,0,1
551,2.41,1,0,15,13.125,0,0
969,3.38,1,0,22,27.125,0,1
935,4.7,1,0,11,30.625,0,1
511,1.29,1,0,16,26.45,0,1
306,1.09,1,0,38,9.25,0,0
172,0.39,1,0,0,6,0,0
1517,5.62,1,0,40,34.55,0,1
388,2.04,1,0,16,6.425,0,0
121,1.29,1,0,12,5.925,0,0
1232,4.65,1,0,0,13.5,0,0
635,3.38,1,0,19,6.125,0,0
560,2.74,1,0,0,13.5,0,0
4283,30.32,1,0,144,88.575,0,0
484,2.88,2,0,0,26.625,0,1
1291,6.26,1,0,31,26.45,0,1
281,1.24,1,0,15,6,0,0
1277,8.51,5,0,46,9.425,0,0
642,3.51,1,0,0,9.75,0,0
470,2.09,1,0,18,34.2,0,1
10,0.23,1,0,0,13.5,0,0
1423,6.26,1,0,15,13.5,0,0
1226,7.9,1,0,19,33.875,0,1
621,3.7,2,0,9,30.375,0,1
455,4.91,1,0,10,26.825,0,1
188,1,1,0,0,6,0,0
1826,28.86,1,0,89,55.15,0,0
625,2.27,1,0,0,6,0,0
1583,6.41,1,0,35,34.45,0,1
700,4.12,1,0,22,33.95,0,1
704,3.22,1,0,9,6,0,0
1241,5.7,1,0,0,6,0,0
1059,4.81,1,0,0,9.75,0,0
2403,13.95,1,0,0,13.5,0,0
334,0.72,1,0,17,26.575,0,1
2019,15.26,2,0,38,26.125,0,1
469,2.77,1,0,18,34.2,0,1
120,0.61,1,0,8,6.1,0,0
29,0.14,1,0,0,13.5,0,0
1524,7.16,1,0,30,5.7,0,0
978,5.49,1,0,0,6,0,0
1138,6.05,1,0,37,26.3,0,1
297,1.93,1,0,14,9.4,0,0
513,3.04,6,0,38,26.125,0,1
3214,10.03,1,0,0,9.75,0,0
738,5.58,6,0,36,30.525,0,1
609,2.41,1,0,0,6,0,0
1345,9.59,1,0,75,34.125,0,1
712,2.19,1,0,0,13.5,0,0
1848,9.7,1,0,41,26.2,0,1
124,0.71,1,0,9,6,0,0
2084,7.35,1,0,39,26.7,0,1
667,2.19,2,0,14,26.2,0,1
343,1.4,1,0,22,6.5,0,0
669,5.34,1,0,29,30.55,0,1
930,6.12,2,0,23,5.95,0,0
1159,7.4,0,0,0,34.125,0,1
104,0.64,1,0,5,5.8,0,0
679,1.74,1,0,21,5.925,0,0
251,0.64,1,0,0,6,0,0
505,3.03,1,0,15,9.45,0,0
1254,2.69,1,0,31,26.675,0,1
373,2.14,1,0,0,26.625,0,1
808,4.91,1,0,17,27.1,0,1
993,5.18,1,0,37,26.825,0,1
121,1,1,0,11,5.8,0,0
617,2.56,1,0,0,34.125,0,1
367,2.25,1,0,0,6,0,0
2104,3.93,1,0,0,9.75,0,0
1335,6.1,1,0,0,26.625,0,1
142,1.11,1,0,7,6.2,0,0
2589,27.84,1,0,0,6,0,0
373,1.77,1,0,0,6,0,0
898,3.64,1,0,0,6,0,0
292,2,1,0,12,13.2,0,0
763,2.83,1,0,18,13.2,0,0
445,2.9,1,0,20,5.5,0,0
1165,4.67,2,0,28,9.5,0,0
627,3.11,1,0,15,6.45,0,0
1095,9.3,1,0,0,6,0,0
575,2.78,1,0,20,5.8,0,0
588,3.4,1,0,15,5.7,0,0
937,3.77,1,0,0,6,0,0
713,3.7,1,0,0,26.625,0,1
857,3.41,1,0,0,13.5,0,0
998,9.08,1,0,0,26.625,0,1
779,3.12,1,0,17,5.95,0,0
260,0.97,1,0,13,26.375,0,1
1403,8.06,1,0,34,26.45,0,1
467,2.66,1,0,0,6,0,0
909,13.95,1,0,0,9.75,0,0
824,4.43,3,0,0,6,0,0
718,3.06,1,0,18,13.2,0,0
1154,4.83,1,0,0,26.625,0,1
1502,2.56,1,0,0,9.75,0,0
617,4.31,4,0,21,26.7,0,1
915,3.62,1,0,0,13.5,0,0
757,3.22,1,0,0,6,0,0
1051,4.41,1,0,0,26.625,0,1
305,2.72,1,0,16,9.35,0,0
1293,6.63,1,0,23,26.725,0,1
283,0.76,1,0,0,13.5,0,0
1021,6.55,1,0,26,13.45,0,0
799,2.7,1,0,0,6,0,0
274,2.03,1,0,9,6.45,0,0
442,1.8,1,0,0,6,0,0
566,1.45,1,0,0,13.5,0,0
1185,2.54,1,0,0,6,0,0
498,2.32,2,0,38,9.25,0,0
390,3.72,1,0,0,26.625,0,1
825,3.01,5,0,21,26.7,0,1
1704,8.22,1,0,19,26.375,0,1
370,0.93,1,0,0,6,0,0
975,7.29,1,0,0,13.5,0,0
166,0.13,1,0,8,1.75,0,0
1390,3.89,1,0,15,13.5,0,0
454,3.56,1,0,0,6,0,0
1271,7.87,1,0,19,22.625,0,1
496,2.49,1,0,41,34,0,1
1069,7.89,1,0,0,6,0,0
257,1.21,1,0,0,6,0,0
1002,2.66,1,0,18,6.45,0,0
1389,13.23,1,0,46,33.95,0,1
456,1.16,1,0,0,13.5,0,0
1134,4.83,1,0,30,30.375,0,1
1280,3.99,1,0,0,13.5,0,0
1094,2.48,1,0,0,6,0,0
1400,5.71,1,0,26,5.95,0,0
400,1.35,1,0,11,5.95,0,0
1782,7.32,2,0,40,5.9,0,0
653,2.53,1,0,16,13.7,0,0
498,2.9,1,0,0,6,0,0
705,2.85,1,0,0,6,0,0
887,3.03,1,0,0,13.5,0,0
1876,7.52,1,0,60,33.825,0,1
2525,5.92,1,0,0,2.25,0,0
1706,15.45,1,0,51,34.2,0,1
170,1.42,1,0,0,6,0,0
565,1.8,1,0,0,6,0,0
400,1.67,1,0,11,5.95,0,0
323,1.37,2,0,0,13.5,0,0
180,1.5,1,0,0,13.5,0,0
935,4.35,1,0,32,34,0,1
343,1.22,2,0,8,5.5,0,0
259,0.92,1,0,0,6,0,0
507,0.89,1,0,0,6,0,0
40,0.37,1,0,1,9.5,0,0
417,1.42,1,0,0,6,0,0
440,2.53,3,0,16,14,0,0
1374,6.79,1,0,32,26.2,0,1
280,1.05,1,0,11,5.875,0,0
1402,3.57,1,0,0,13.5,0,0
242,1.66,1,0,0,6,0,0
694,14.64,1,0,0,2.25,0,0
513,2.06,1,0,0,13.5,0,0
172,0.87,6,0,17,26.575,0,1
494,1.26,1,0,0,13.5,0,0
613,1.85,1,0,0,13.5,0,0
518,2.46,1,0,21,13.425,0,0
398,1.71,1,0,0,6,0,0
420,2.59,1,0,0,9.75,0,0
634,5.38,1,0,0,2.25,0,0
608,1.75,1,0,0,13.5,0,0
820,3.91,1,0,23,34.45,0,1
457,3.11,1,0,8,26.125,0,1
674,1.93,1,0,0,26.625,0,1
362,1.3,1,0,10,6.2,0,0
709,4.02,1,0,17,34.075,0,1
359,1.71,1,0,15,13.125,0,0
717,5.36,1,0,0,9.75,0,0
1941,9.33,1,0,42,26.625,0,1
82,0.42,1,0,0,6,0,0
753,8.51,1,0,0,6,0,0
545,1.93,5,0,21,26.325,0,1
820,3.25,1,0,17,5.95,0,0
2181,23.58,1,0,0,6,0,0
3,0.05,1,0,29,1.9,0,0
543,1.92,1,0,21,13.425,0,0
847,5.87,1,0,19,13.25,0,0
431,6.29,1,0,22,32.75,0,0
392,1.54,1,0,0,2.25,0,0
619,5.87,2,0,8,26.125,0,1
1094,4.51,2,0,30,26.625,0,1
189,0.98,1,0,0,6,0,0
268,1,1,0,9,10.2,0,0
1169,5.31,1,0,0,13.5,0,0
395,3.38,1,0,18,30.375,0,1
629,6.68,1,0,26,26.95,0,1
483,1.24,1,0,0,13.5,0,0
664,2.51,1,0,0,6,0,0
1131,6.12,1,0,0,6,0,0
1261,6.34,1,0,0,6,0,0
243,1.29,2,0,10,13.7,0,0
1123,4.07,1,0,0,13.5,0,0
787,8.32,1,0,27,10.2,0,0
728,3.12,1,0,12,5.55,0,0
561,2.25,1,0,17,26.95,0,1
691,2.11,1,0,0,6,0,0
184,0.39,1,0,0,6,0,0
2076,5.47,1,0,0,26.625,0,1
132,0.74,1,0,8,13.45,0,0
826,3.88,1,0,0,6,0,0
1187,3.85,1,0,0,9.75,0,0
409,1.09,1,0,10,6.2,0,0
438,1.67,1,0,38,9.25,0,0
922,2.69,1,0,17,5.95,0,0
1040,4.31,1,0,0,6,0,0
1068,10.44,1,0,30,34.125,0,1
453,1.61,6,0,0,6,0,0
1405,6.26,1,0,30,26.625,0,1
268,2.09,1,0,15,30.375,0,1
1022,1.56,1,0,18,5.7,0,0
704,2.03,1,0,15,10.2,0,0
919,3.7,2,0,30,9.75,0,0
2005,17.8,1,0,0,9.75,0,0
1042,6.21,1,0,20,26.95,0,1
1710,8.98,6,0,56,5.8,0,0
964,3.41,1,0,0,9.75,0,0
1383,4.01,1,0,26,13.45,0,0
649,5.78,1,0,21,9.45,0,0
389,2.25,1,0,0,6,0,0
460,3.14,1,0,15,30.75,0,1
1077,7.45,1,0,48,34.575,0,1
1683,5.66,1,0,0,13.5,0,0
395,2.11,1,0,0,9.75,0,0
661,6.5,1,0,21,5.7,0,0
1085,5.1,1,0,26,26.2,0,1
2189,17.08,2,0,76,6.05,0,0
1199,8.24,1,0,8,5.5,0,0
1071,8.37,1,0,38,58.375,0,0
231,0.92,1,0,8,13,0,0
430,2.78,1,0,17,26.2,0,1
841,9.45,1,0,38,2.2,0,0
275,1.48,1,0,15,9.75,0,0
1444,6.36,1,0,0,6,0,0
1787,4.67,1,0,34,27.125,0,1
1124,4.68,1,0,18,27,0,1
694,3.6,1,0,8,10.225,0,0
850,4.2,1,0,0,13.5,0,0
914,4.63,6,0,24,26.7,0,1
884,4.04,1,0,18,6.45,0,0
248,1.06,1,0,0,6,0,0
759,3.38,1,0,16,6.125,0,0
494,2.16,1,0,17,30.7,0,1
608,2.78,2,0,0,6,0,0
1187,5.63,1,0,0,6,0,0
777,8.03,1,0,27,13.2,0,0
1146,5.15,1,0,0,6,0,0
473,2.51,2,0,0,9.75,0,0
9571,19.63,1,0,0,6,0,0
98,0.58,3,0,6,13.5,0,0
367,1.61,1,0,8,13,0,0
517,1.45,1,0,15,26.7,0,1
726,5.7,1,0,25,30.2,0,1
822,4.54,1,0,0,9.75,0,0
571,3.33,1,0,0,30.375,0,1
395,5.12,1,0,15,26.625,0,1
558,1.92,2,0,8,13,0,0
731,2.7,2,0,0,6,0,0
452,1.93,1,0,16,14,0,0
448,2.29,1,0,13,9.95,0,0
605,1.75,1,0,0,26.625,0,1
649,3.52,1,0,0,6,0,0
165,1.46,1,0,9,5.7,0,0
883,4.99,1,0,0,30.375,0,1
352,2.45,1,0,14,5.65,0,0
1611,4.72,1,0,0,26.625,0,1
1302,4.76,1,0,29,26.2,0,1
706,3.32,1,0,20,6.25,0,0
479,2.57,1,0,17,26.95,0,1
773,2.8,1,0,16,6.2,0,0
646,2.12,1,0,10,5.9,0,0
1735,17.91,1,0,0,9.75,0,0
424,2.62,2,0,16,14,0,0
73,0.32,1,0,0,6,0,0
563,2.53,1,0,19,33.95,0,1
298,1.45,1,0,9,6.375,0,0
638,3.06,1,0,28,26.75,0,1
2668,9.83,1,0,50,26.2,0,1
681,3.09,1,0,38,5.5,0,0
352,1.72,1,0,0,6,0,0
2018,9.88,1,0,15,26.625,0,1
296,1.56,1,0,15,10.05,0,0
552,4.04,1,0,24,27.075,0,1
372,2.51,1,0,0,6,0,0
2511,7.37,1,0,56,26.95,0,1
565,2.25,1,0,0,13.5,0,0
736,2.29,1,0,0,9.75,0,0
702,2.75,1,0,0,2.25,0,0
529,2.12,1,0,0,26.625,0,1
1318,5.13,1,0,37,5.675,0,0
